DateTimeUTC,StationID,Longitude,Latitude,StationName,ClimateID,Year,Month,Day,TimeUTC,TempC,TempFlag,DewPointTempC,DewPointTempFlag,RelHum,RelHumFlag,WindDir10sdeg,WindDirFlag,WindSpdkmh,WindSpdFlag,Visibilitykm,VisibilityFlag,StnPresskPa,StnPressFlag,Hmdx,HmdxFlag,WindChill,WindChillFlag,Weather,PrecipAmountmm,PrecipAmountFlag,Location
2022-01-17 18:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,17,18:00,-15.2,,-17.9,,80.0,,5.0,,12.0,,,,96.17,,,,-22.0,,,0.3,,Fortmc
2022-06-02 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,2,03:00,17.6,,-0.8,,29.0,,36.0,,15.0,,,,97.5,,,,,,,0.0,,Fortmc
2022-11-22 09:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,22,09:00,-0.5,,-3.2,,82.0,,22.0,,15.0,,,,95.91,,,,-5.0,,,0.0,,Fortmc
2022-05-09 11:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,9,11:00,-1.0,,-3.1,,85.0,,27.0,,19.0,,,,95.15,,,,-6.0,,,0.0,,Fortmc
2022-06-07 12:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,7,12:00,10.1,,4.8,,70.0,,12.0,,4.0,,,,97.36,,,,,,,0.0,,Fortmc
2022-12-22 18:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,22,18:00,-33.6,,-37.5,,68.0,,8.0,,2.0,,,,100.06,,,,-36.0,,,0.0,,Fortmc
2022-01-17 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,17,06:00,-14.6,,-16.9,,83.0,,9.0,,12.0,,,,96.54,,,,-21.0,,,0.4,,Fortmc
2022-09-27 05:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,27,05:00,11.9,,4.6,,61.0,,14.0,,18.0,,,,97.35,,,,,,,0.0,,Fortmc
2022-04-24 13:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,24,13:00,-0.4,,-2.4,,86.0,,9.0,,10.0,,,,98.11,,,,-4.0,,,0.0,,Fortmc
2022-10-07 23:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,7,23:00,20.5,,6.0,,39.0,,26.0,,18.0,,,,97.65,,,,,,,0.0,,Fortmc
2022-08-09 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,9,03:00,14.7,,10.2,,74.0,,29.0,,10.0,,,,97.0,,,,,,,0.0,,Fortmc
2022-02-15 14:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,15,14:00,-14.5,,-16.9,,82.0,,31.0,,17.0,,,,96.95,,,,-23.0,,,0.2,,Fortmc
2022-10-02 16:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,2,16:00,17.4,,8.5,,56.0,,26.0,,17.0,,,,96.8,,,,,,,0.0,,Fortmc
2022-01-06 04:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,6,04:00,-32.4,,-36.3,,68.0,,23.0,,13.0,,,,98.9,,,,-44.0,,,0.0,,Fortmc
2022-11-18 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,18,06:00,-7.8,,-14.6,,58.0,,26.0,,18.0,,,,97.96,,,,-15.0,,,0.0,,Fortmc
2022-12-27 12:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,27,12:00,-16.2,,-19.7,,74.0,,11.0,,10.0,,,,95.48,,,,-23.0,,,0.0,,Fortmc
2022-01-30 15:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,30,15:00,-11.8,,-13.7,,86.0,,31.0,,17.0,,,,96.33,,,,-19.0,,,0.0,,Fortmc
2022-10-27 15:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,27,15:00,,,,,,,,,,,,,,,,,,,,,,Fortmc
2022-06-12 19:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,12,19:00,23.5,,3.6,,27.0,,26.0,,13.0,,,,95.87,,,,,,,0.0,,Fortmc
2022-07-29 14:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,29,14:00,17.5,,16.5,,94.0,,33.0,,9.0,,,,96.99,,,,,,,0.0,,Fortmc
2022-10-05 16:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,5,16:00,1.8,,-0.4,,86.0,,6.0,,6.0,,,,98.82,,,,,,,0.6,,Fortmc
2022-01-18 07:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,18,07:00,-22.6,,-27.1,,66.0,,35.0,,25.0,,,,97.72,,,,-35.0,,,0.0,,Fortmc
2022-06-15 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,15,02:00,15.1,,13.1,,88.0,,32.0,,12.0,,,,96.17,,,,,,,0.5,,Fortmc
2022-12-22 04:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,22,04:00,-31.4,,-34.7,,72.0,,25.0,,7.0,,,,100.45,,,,-39.0,,,0.0,,Fortmc
2022-11-09 07:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,9,07:00,-21.2,,-23.6,,81.0,,21.0,,3.0,,,,98.19,,,,-24.0,,,0.0,,Fortmc
2022-12-17 22:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,17,22:00,-19.0,,-23.5,,67.0,,5.0,,16.0,,,,98.93,,,,-28.0,,,0.0,,Fortmc
2022-12-31 16:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,31,16:00,-11.2,,-12.8,,89.0,,9.0,,6.0,,,,95.71,,,,-15.0,,,0.0,,Fortmc
2022-09-27 12:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,27,12:00,10.1,,5.9,,75.0,,10.0,,9.0,,,,97.08,,,,,,,0.0,,Fortmc
2022-08-22 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,22,10:00,6.3,,5.9,,97.0,,23.0,,6.0,,,,97.59,,,,,,,0.0,,Fortmc
2022-07-04 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,4,03:00,19.0,,13.3,,70.0,,25.0,,7.0,,,,97.18,,,,,,,0.0,,Fortmc
2022-11-13 16:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,13,16:00,-4.9,,-6.3,,90.0,,12.0,,3.0,,,,97.22,,,,-6.0,,,0.0,,Fortmc
2022-09-25 13:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,25,13:00,3.5,,1.5,,87.0,,22.0,,2.0,,,,97.55,,,,,,,0.0,,Fortmc
2022-04-12 08:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,12,08:00,-10.9,,-14.6,,74.0,,35.0,,29.0,,,,98.08,,,,-21.0,,,0.0,,Fortmc
2022-03-01 07:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,1,07:00,-14.9,,-17.8,,78.0,,32.0,,6.0,,,,97.26,,,,-19.0,,,0.0,,Fortmc
2022-01-19 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,19,02:00,-35.0,,-38.3,,72.0,,19.0,,6.0,,,,98.98,,,,-42.0,,,0.2,,Fortmc
2022-12-29 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,29,06:00,-14.7,,-17.2,,81.0,,10.0,,5.0,,,,96.2,,,,-18.0,,,0.0,,Fortmc
2022-03-28 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,28,03:00,-2.3,,-6.6,,72.0,,11.0,,8.0,,,,96.78,,,,-5.0,,,0.0,,Fortmc
2022-03-11 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,11,06:00,-29.8,,-32.8,,75.0,,20.0,,11.0,,,,98.06,,,,-39.0,,,0.0,,Fortmc
2022-09-16 16:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,16,16:00,13.5,,10.4,,82.0,,12.0,,9.0,,,,96.75,,,,,,,0.0,,Fortmc
2022-01-31 17:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,31,17:00,-20.2,,-24.1,,71.0,,33.0,,25.0,,,,97.16,,,,-32.0,,,0.0,,Fortmc
2022-04-29 14:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,29,14:00,4.0,,1.7,,85.0,,25.0,,13.0,,,,97.04,,,,,,,0.0,,Fortmc
2022-05-14 20:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,14,20:00,15.7,,-3.4,,27.0,,34.0,,17.0,,,,96.56,,,,,,,0.0,,Fortmc
2022-10-09 01:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,9,01:00,12.9,,7.5,,70.0,,13.0,,7.0,,,,97.39,,,,,,,0.0,,Fortmc
2022-08-24 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,24,10:00,8.8,,7.8,,93.0,,8.0,,4.0,,,,97.76,,,,,,,0.0,,Fortmc
2022-01-17 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,17,10:00,-16.0,,-18.4,,82.0,,8.0,,11.0,,,,96.34,,,,-23.0,,,0.2,,Fortmc
2022-11-28 08:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,28,08:00,-10.1,,-12.6,,81.0,,32.0,,20.0,,,,96.61,,,,-18.0,,,0.0,,Fortmc
2022-03-31 09:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,31,09:00,0.8,,-3.0,,76.0,,30.0,,14.0,,,,95.97,,,,,,,0.0,,Fortmc
2022-04-17 07:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,17,07:00,-1.9,,-5.1,,79.0,,7.0,,6.0,,,,97.68,,,,-4.0,,,0.0,,Fortmc
2022-11-04 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,4,03:00,-6.7,,-9.9,,78.0,,13.0,,10.0,,,,95.86,,,,-11.0,,,0.0,,Fortmc
2022-02-07 09:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,7,09:00,2.9,,-3.8,,61.0,,22.0,,22.0,,,,95.72,,,,,,,0.0,,Fortmc
2022-02-27 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,27,03:00,-12.4,,-14.3,,86.0,,4.0,,7.0,,,,97.58,,,,-17.0,,,0.3,,Fortmc
2022-11-04 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,4,10:00,-4.0,,-6.0,,86.0,,22.0,,7.0,,,,95.24,,,,-7.0,,,0.0,,Fortmc
2022-01-28 08:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,28,08:00,-10.2,,-13.8,,75.0,,12.0,,17.0,,,,97.69,,,,-17.0,,,0.0,,Fortmc
2022-04-20 04:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,20,04:00,-0.2,,-7.6,,57.0,,6.0,,14.0,,,,96.74,,,,-4.0,,,0.0,,Fortmc
2022-11-08 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,8,06:00,-14.6,,-18.4,,73.0,,5.0,,11.0,,,,99.16,,,,-21.0,,,0.0,,Fortmc
2022-12-01 07:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,1,07:00,-24.3,,-27.3,,76.0,,9.0,,7.0,,,,97.55,,,,-31.0,,,0.0,,Fortmc
2022-12-26 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,26,10:00,-24.1,,-27.0,,77.0,,10.0,,14.0,,,,97.46,,,,-34.0,,,0.0,,Fortmc
2022-12-04 05:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,4,05:00,-5.7,,-7.7,,86.0,,26.0,,21.0,,,,95.83,,,,-13.0,,,0.0,,Fortmc
2022-05-05 18:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,5,18:00,12.4,,4.3,,58.0,,8.0,,7.0,,,,96.11,,,,,,,0.0,,Fortmc
2022-01-16 01:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,16,01:00,-4.0,,-5.5,,89.0,,31.0,,8.0,,,,96.4,,,,-7.0,,,0.0,,Fortmc
2022-03-24 17:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,24,17:00,-7.6,,-11.5,,73.0,,32.0,,14.0,,,,97.43,,,,-14.0,,,0.0,,Fortmc
2022-11-25 11:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,25,11:00,4.0,,-1.8,,66.0,,24.0,,14.0,,,,95.81,,,,,,,0.0,,Fortmc
2022-04-10 05:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,10,05:00,-3.5,,-4.1,,95.0,,32.0,,22.0,,,,95.61,,,,-10.0,,,0.3,,Fortmc
2022-03-17 23:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,17,23:00,8.7,,-4.2,,40.0,,25.0,,24.0,,,,95.97,,,,,,,0.0,,Fortmc
2022-09-21 15:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,21,15:00,4.4,,2.8,,89.0,,10.0,,6.0,,,,97.79,,,,,,,0.9,,Fortmc
2022-05-08 18:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,8,18:00,4.7,,0.3,,73.0,,25.0,,21.0,,,,94.57,,,,,,,0.0,,Fortmc
2022-02-04 01:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,4,01:00,-30.6,,-33.5,,76.0,,13.0,,3.0,,,,98.8,,,,-34.0,,,0.0,,Fortmc
2022-01-01 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,1,10:00,-30.9,,-34.3,,72.0,,11.0,,8.0,,,,97.03,,,,-39.0,,,0.0,,Fortmc
2022-02-18 18:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,18,18:00,-22.4,,-28.1,,60.0,,25.0,,16.0,,,,98.22,,,,-32.0,,,0.0,,Fortmc
2022-01-04 15:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,4,15:00,-34.7,,-38.7,,67.0,,30.0,,15.0,,,,99.01,,,,-47.0,,,0.0,,Fortmc
2022-07-17 23:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,17,23:00,28.0,,7.3,,27.0,,29.0,,20.0,,,,96.42,,28.0,,,,,0.0,,Fortmc
2022-12-03 16:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,3,16:00,-17.4,,-21.3,,71.0,,26.0,,12.0,,,,96.6,,,,-25.0,,,0.0,,Fortmc
2022-10-27 07:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,27,07:00,,,,,,,,,,,,,,,,,,,,,,Fortmc
2022-09-04 21:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,4,21:00,27.1,,17.4,,55.0,,32.0,,4.0,,,,95.71,,33.0,,,,,0.0,,Fortmc
2022-12-15 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,15,02:00,-9.9,,-11.0,,92.0,,10.0,,5.0,,,,98.22,,,,-13.0,,,0.0,,Fortmc
2022-05-03 22:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,3,22:00,6.0,,0.3,,67.0,,13.0,,22.0,,,,97.06,,,,,,,0.0,,Fortmc
2022-05-14 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,14,10:00,5.8,,-2.1,,57.0,,11.0,,9.0,,,,96.73,,,,,,,0.0,,Fortmc
2022-12-05 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,5,10:00,-23.4,,-26.1,,78.0,,23.0,,10.0,,,,97.38,,,,-31.0,,,0.0,,Fortmc
2022-07-24 01:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,24,01:00,22.7,,8.4,,40.0,,13.0,,5.0,,,,97.09,,,,,,,0.0,,Fortmc
2022-05-17 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,17,02:00,13.1,,0.2,,41.0,,10.0,,23.0,,,,96.8,,,,,,,0.0,,Fortmc
2022-03-29 21:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,29,21:00,6.4,,-6.2,,40.0,,23.0,,20.0,,,,96.71,,,,,,,0.0,,Fortmc
2022-07-26 16:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,26,16:00,17.8,,8.2,,54.0,,32.0,,11.0,,,,97.19,,,,,,,0.0,,Fortmc
2022-10-13 04:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,13,04:00,,,,,,,,,,,,,,,,,,,,,,Fortmc
2022-08-15 11:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,15,11:00,12.1,,10.0,,87.0,,10.0,,3.0,,,,96.89,,,,,,,0.0,,Fortmc
2022-06-23 22:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,23,22:00,14.9,,7.3,,60.0,,7.0,,15.0,,,,97.1,,,,,,,0.0,,Fortmc
2022-07-16 00:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,16,00:00,28.7,,10.4,,32.0,,32.0,,5.0,,,,96.61,,30.0,,,,,0.0,,Fortmc
2022-07-07 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,7,02:00,23.2,,7.5,,36.0,,16.0,,9.0,,,,97.23,,,,,,,0.0,,Fortmc
2022-01-28 07:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,28,07:00,-10.1,,-13.0,,79.0,,11.0,,16.0,,,,97.76,,,,-17.0,,,0.0,,Fortmc
2022-08-28 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,28,02:00,16.6,,16.2,,97.0,,34.0,,15.0,,,,95.25,,,,,,,10.5,,Fortmc
2022-03-14 05:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,14,05:00,-27.4,,-30.3,,77.0,,17.0,,4.0,,,,97.59,,,,-32.0,,,0.0,,Fortmc
2022-08-06 09:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,6,09:00,11.9,,9.5,,85.0,,22.0,,14.0,,,,96.96,,,,,,,0.0,,Fortmc
2022-08-18 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,18,10:00,12.3,,10.1,,86.0,,11.0,,4.0,,,,97.54,,,,,,,0.0,,Fortmc
2022-12-28 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,28,06:00,-15.5,,-18.0,,81.0,,11.0,,14.0,,,,95.32,,,,-23.0,,,0.0,,Fortmc
2022-08-04 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,8,4,02:00,17.3,,9.2,,59.0,,10.0,,7.0,,,,96.44,,,,,,,0.0,,Fortmc
2022-02-21 01:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,21,01:00,-26.9,,-31.5,,65.0,,30.0,,2.0,,,,98.59,,,,-29.0,,,0.0,,Fortmc
2022-12-16 00:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,16,00:00,-10.0,,-11.2,,91.0,,23.0,,7.0,,,,98.37,,,,-14.0,,,0.0,,Fortmc
2022-11-13 21:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,13,21:00,1.1,,-5.5,,62.0,,21.0,,12.0,,,,97.07,,,,,,,0.0,,Fortmc
2022-11-20 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,20,06:00,-8.3,,-15.7,,55.0,,22.0,,4.0,,,,96.72,,,,-10.0,,,0.0,,Fortmc
2022-01-28 20:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,28,20:00,-7.1,,-10.1,,79.0,,8.0,,2.0,,,,96.35,,,,-8.0,,,0.0,,Fortmc
2022-06-09 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,9,03:00,20.4,,5.3,,37.0,,11.0,,9.0,,,,96.55,,,,,,,0.0,,Fortmc
2022-10-10 09:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,10,09:00,13.3,,4.0,,53.0,,23.0,,20.0,,,,95.68,,,,,,,0.0,,Fortmc
2022-12-06 20:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,6,20:00,-27.6,,-32.5,,63.0,,22.0,,9.0,,,,97.7,,,,-36.0,,,0.0,,Fortmc
2022-06-20 14:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,20,14:00,13.3,,12.0,,92.0,,31.0,,10.0,,,,96.96,,,,,,,0.0,,Fortmc
2022-04-12 22:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,12,22:00,-9.1,,-18.1,,48.0,,35.0,,23.0,,,,98.73,,,,-17.0,,,0.0,,Fortmc
2022-12-08 12:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,8,12:00,-20.1,,-24.2,,69.0,,11.0,,18.0,,,,97.05,,,,-30.0,,,0.0,,Fortmc
2022-09-19 08:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,19,08:00,10.3,,10.1,,98.0,,31.0,,7.0,,,,96.35,,,,,,,0.0,,Fortmc
2022-09-18 01:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,18,01:00,14.5,,11.9,,85.0,,12.0,,7.0,,,,96.41,,,,,,,0.0,,Fortmc
2022-04-08 13:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,4,8,13:00,3.8,,-3.9,,57.0,,11.0,,15.0,,,,96.32,,,,,,,0.0,,Fortmc
2022-02-01 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,1,06:00,-22.3,,-25.5,,75.0,,24.0,,10.0,,,,98.12,,,,-30.0,,,0.0,,Fortmc
2022-10-24 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,24,02:00,,,,,,,,,,,,,,,,,,,,,,Fortmc
2022-10-12 00:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,12,00:00,,,,,,,,,,,,,,,,,,,,,,Fortmc
2022-12-29 08:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,12,29,08:00,-14.7,,-17.2,,81.0,,10.0,,5.0,,,,96.19,,,,-18.0,,,0.0,,Fortmc
2022-11-12 19:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,12,19:00,-7.2,,-9.4,,84.0,,7.0,,6.0,,,,97.21,,,,-10.0,,,0.2,,Fortmc
2022-05-10 19:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,10,19:00,0.7,,-4.5,,68.0,,26.0,,13.0,,,,96.48,,,,,,,0.0,,Fortmc
2022-03-10 18:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,10,18:00,-19.8,,-26.9,,54.0,,31.0,,20.0,,,,97.88,,,,-30.0,,,0.0,,Fortmc
2022-03-19 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,19,02:00,3.3,,-2.8,,64.0,,31.0,,5.0,,,,96.28,,,,,,,0.0,,Fortmc
2022-09-24 14:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,9,24,14:00,6.5,,2.1,,73.0,,23.0,,20.0,,,,96.31,,,,,,,0.0,,Fortmc
2022-01-18 09:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,1,18,09:00,-23.4,,-27.8,,67.0,,34.0,,16.0,,,,97.97,,,,-34.0,,,0.0,,Fortmc
2022-10-20 10:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,10,20,10:00,,,,,,,,,,,,,,,,,,,,,,Fortmc
2022-06-09 12:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,9,12:00,13.0,,6.1,,63.0,,10.0,,12.0,,,,96.5,,,,,,,0.0,,Fortmc
2022-05-09 15:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,5,9,15:00,-1.3,,-3.4,,86.0,,26.0,,14.0,,,,95.38,,,,-6.0,,,0.3,,Fortmc
2022-06-20 22:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,6,20,22:00,17.8,,12.4,,71.0,,35.0,,18.0,,,,97.11,,,,,,,0.0,,Fortmc
2022-11-20 17:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,20,17:00,-3.5,,-11.7,,53.0,,24.0,,7.0,,,,96.78,,,,-6.0,,,0.3,,Fortmc
2022-03-26 06:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,3,26,06:00,-14.4,,-23.0,,48.0,,9.0,,10.0,,,,98.52,,,,-21.0,,,0.0,,Fortmc
2022-07-06 01:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,7,6,01:00,20.9,,9.2,,47.0,,15.0,,16.0,,,,97.21,,,,,,,0.0,,Fortmc
2022-11-17 02:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,11,17,02:00,-10.5,,-15.3,,68.0,,35.0,,23.0,,,,99.96,,,,-19.0,,,0.0,,Fortmc
2022-02-20 03:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,20,03:00,-23.2,,-26.3,,76.0,,32.0,,12.0,,,,97.07,,,,-32.0,,,0.0,,Fortmc
2022-02-14 09:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,14,09:00,-17.3,,-19.5,,83.0,,9.0,,9.0,,,,97.82,,,,-24.0,,,0.0,,Fortmc
2022-02-25 15:25:00+00:00,0,-111.21,56.65,FORT MCMURRAY CS,3062696,2022,2,25,15:00,-12.3,,-15.5,,77.0,,30.0,,7.0,,,,96.77,,,,-17.0,,,0.0,,Fortmc
